has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year,high_processing_delay,high_wage_flag
1,0,-0.2095092304919182,-2.3936575427163147,-1.3361414432804608,1,1,24,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,1,-0.1572307450556356,0.4151921369071239,0.1185724995914525,1,0,35,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,0,1.769642327688686,-1.6619403992849988,0.1295854890140423,0,1,28,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
1,0,-0.1811844323625611,0.3443808004460288,-1.378545381372536,1,1,34,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1,0
0,0,-0.2411560728463234,-1.001034592314778,0.5473232398486135,1,1,29,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.1522476787180635,-0.1985061124223668,-1.3913768498469885,1,0,53,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0
0,0,-0.1966581646739691,0.3679845792663938,-1.4060313472252048,1,0,48,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
1,0,-0.012022443534456,0.4623996945478539,1.5174185023453235,0,1,31,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
1,0,-0.1357685909174962,0.4151921369071239,-0.0422126018066738,1,0,35,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,5.087839975213004,-1.6619403992849988,-0.7682506274106394,1,1,18,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,0.8845798083627249,-0.5053552370871123,0.7645674023649938,1,1,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,1,-0.2416368950367908,-1.850770629847919,1.568789227217679,1,1,19,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,1
0,0,-0.109367081550009,0.6276261462904091,1.6712807475196358,1,0,47,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.0500511076896114,0.4623996945478539,-1.0943127439189444,1,1,24,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,0,5.004089491855213,-0.2221098912427319,-1.3988040636862815,1,0,43,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,0
0,0,-0.0843643276456999,0.4151921369071239,0.4029643723945564,1,0,34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
1,1,-0.2032148309076166,0.486003473368219,0.9112348983762528,1,1,12,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
0,0,-0.1313100578786159,0.2735694639849337,-0.993414902495522,1,1,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.1362057019997393,0.1555505698831085,1.075052477013134,1,1,10,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.2091595416261236,-0.0804872183205417,1.5012516648683558,1,0,51,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.1569247672980654,-2.771318003842155,-1.407593809537658,1,0,31,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0
1,1,-0.174278077263119,0.5568148098293141,-0.0630692138045413,1,1,13,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.1168416810563671,0.6040223674700441,0.7563816450933213,0,1,34,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.2049195641283649,-1.2370723805184285,1.174118259884971,1,1,25,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,1
0,1,-0.2147108523706118,0.5568148098293141,-0.3946276953080904,1,0,50,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.2354299176689379,0.6040223674700441,0.8340799753335392,1,0,49,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
1,0,0.1179743923246613,-0.0332796606798116,0.8459099689572548,0,1,17,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.1734912773150813,-0.269317448883462,-0.1359160727480169,1,1,8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,0,-0.1594163004668514,0.5804185886496791,0.1046307915169478,1,1,34,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,1,-0.2131809635827608,-0.7649968041111276,-0.813946628549058,1,1,32,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,0
0,1,-0.2325886956343573,0.6040223674700441,0.8526220892191101,1,1,26,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.1002314599311268,-0.316525006524192,-0.6715930661921323,1,0,51,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,0
0,0,-0.2244147183964101,-3.1253746861476306,0.6408432398581163,1,0,36,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,1,1
0,0,-0.0315175978025012,-0.2457136700630969,-1.0097347270859336,1,1,31,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,0
1,0,-0.1174536365715075,-0.1512985547816368,1.3756657173534437,1,1,12,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.1824083433928419,-0.1512985547816368,0.7819225407379675,1,1,9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,0,-0.0421393971010101,0.6040223674700441,-1.033581025372509,1,1,16,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
0,0,-0.1723984996094734,0.7928525980329644,-1.407272877412303,1,1,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0
1,0,-0.2022531865266816,0.5568148098293141,-0.4788016595419813,1,1,22,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.1435054570732002,0.6040223674700441,-0.8153002236901583,1,0,56,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.2083727416780859,0.486003473368219,-0.5111451802012378,1,1,22,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0,0.7423001510925745,0.8400601556736944,0.4526083120260624,0,1,30,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,1,1
1,0,-0.1937295204229399,-0.7886005829314926,0.4920462313902966,1,0,59,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
0,0,-0.1917625205528457,0.0375316757812834,0.7940465801378936,1,1,25,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
1,0,-0.016437265465112,0.4623996945478539,-0.8998392363828603,1,1,18,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0,0
1,0,-0.1968767202150907,-0.3873363429852871,0.4186822835770008,0,1,17,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,1
0,0,-0.1849872987780766,0.5332110310089491,0.1774859814418483,1,1,23,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,1
0,0,-0.0579628182782127,0.6276261462904091,-0.3436822291693915,1,1,33,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0
0,0,-0.1487945011683425,0.5804185886496791,0.8929065499004316,0,0,30,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,1,-0.125802458242352,-2.9365444555847104,0.1909272626093829,1,0,37,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,1
0,0,-0.1115963480694491,-1.4022988322609835,0.4395390849153554,1,1,30,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.0878175051954209,-0.316525006524192,-1.3155877760616896,1,1,27,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,0,0
0,0,-0.1931612760160238,0.2499656851645687,-0.3095787886840715,1,1,20,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.2129624080416392,0.7692488192125994,0.7476202927413657,1,1,13,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1
0,0,-0.2440410059891282,-1.2134686016980631,0.3906273249468281,1,1,33,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
0,1,-0.0588807515509234,0.7220412615718693,-1.3924636112266606,1,1,18,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.1753708549687269,0.8636639344940595,-1.3995446311328317,1,0,45,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,0
1,0,-0.2169838299982763,0.3443808004460288,2.2388814937634725,1,1,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.0691091508754134,-2.299242427434854,-0.2131372649611577,1,1,7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0
0,1,-0.0639512401049441,0.5568148098293141,1.4857963689412907,1,1,23,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1
0,0,-0.1915876761199484,0.3915883580867589,-0.2982013188241313,0,0,51,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0
1,0,0.5463869640311877,0.486003473368219,-1.4052440600135037,1,1,19,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0,0
0,0,-0.0785507502518658,-0.9302232558536828,0.2162428430745763,0,0,52,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,0,-0.1490567678176884,0.7692488192125994,1.612606781385213,0,0,34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
0,0,-0.1872165652975167,0.509607252188584,0.0649152989988665,1,1,21,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1
0,0,-0.1771192992976996,-0.340128785344557,-1.3941332970568652,1,0,44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0
1,0,-0.0115853324522129,0.6512299251107743,0.1069202966849691,1,1,11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.105782770675615,-0.4109401218056521,0.95884740392343,1,1,14,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,1
1,0,-0.147614301246286,0.3915883580867589,-0.2839382999432975,1,0,38,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0
0,0,-0.1807036101720936,0.1083430122423785,0.628114636283406,1,0,49,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
0,0,-0.2250703850197749,-2.88933689794398,-0.5910277422987409,1,1,34,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
0,0,-0.1051271040522503,0.6512299251107743,0.0653587344192689,1,0,36,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
1,0,-0.0736988172389667,0.6512299251107743,-0.3082717713027574,1,1,28,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,0
0,0,-0.097084260138976,-0.7649968041111276,0.7703621679676478,1,1,23,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,1.4126974179289171,0.1791543487034736,-1.314729874315386,1,1,20,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,0
0,0,-0.0823536166673813,0.6748337039311393,0.675406588386202,1,1,23,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,0,-0.1642682334797505,0.2735694639849337,0.1855058764469653,1,1,22,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.2113013859291151,0.6984374827515043,1.4007262561827352,1,1,16,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,1
0,0,-0.195259409210791,0.3207770216256638,-1.4005096106047117,1,0,32,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0
1,0,-0.0728245950744803,-1.4731101687220785,-0.4145296525708303,0,1,21,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,0
0,1,-0.2055752307517297,0.7928525980329644,-0.685696092361506,1,1,23,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.0808674389877546,0.3915883580867589,0.5658704659273318,1,1,22,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,1
0,1,-0.2406315395476315,-1.874374408668284,-1.224954650456489,1,1,25,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0,0
0,0,-0.1501495455232963,0.7928525980329644,-0.1420474857364417,1,1,23,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,0,-0.1873039875139654,0.4387959157274889,1.0901917636675045,1,1,20,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.1933361204489211,0.3207770216256638,0.2754462052104699,1,1,24,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
1,0,-0.1229175250995471,0.2263619063442036,1.097338988368337,1,1,19,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,0,1
1,0,-0.1600719670902162,0.7220412615718693,0.1057427881967186,1,1,18,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,0,-0.0898282161737395,0.4623996945478539,-0.2943556241939891,1,1,16,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.057176018330175,0.6512299251107743,-0.0612055353916376,1,1,13,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.2266876960240746,0.5332110310089491,0.9505353565469716,1,0,53,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,1
0,0,-0.2043076086132245,0.7456450403922343,-1.2829967873860086,1,1,28,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,1,-0.1303047023894566,0.486003473368219,0.3237219704833817,1,1,9,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1963084758081746,0.509607252188584,-0.5435725786962066,1,0,34,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
0,0,-0.1974886757302311,0.2971732428052988,0.1075646223620098,0,0,59,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
1,0,-0.0093123548245484,0.2027581275238386,0.1712994703717252,1,1,11,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,1
0,0,-0.0632955734815793,0.486003473368219,0.9431065825420664,1,1,15,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,1
1,0,-0.135462613159926,0.6512299251107743,-0.8835468661630544,0,1,15,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.1861237875919088,-0.8594119193925878,1.2562872977027044,0,1,18,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
0,1,-0.2178580521627626,0.0611354546016484,0.1760979263321259,1,1,23,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1
1,1,-0.1754582771851756,0.509607252188584,0.995109325959812,1,1,11,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
0,0,-0.1863860542412547,0.7928525980329644,0.0366687277959154,1,0,51,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1,1
1,0,-0.0780699280613983,0.3915883580867589,-0.3820242457952442,1,1,17,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.1445545236705838,0.4387959157274889,-0.5484047372632815,1,0,34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,0
0,0,-0.1909320094965836,0.5804185886496791,0.6595461038170951,1,0,47,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
0,0,-0.0754472615679393,0.1083430122423785,-1.4053953771438523,1,0,36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0
0,0,-0.1188523920346857,0.4623996945478539,-0.6433050294225424,1,1,16,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0
1,1,-0.1460844124584349,-0.5053552370871123,-0.9813077143989332,1,1,32,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
0,0,-0.1972701201891095,-0.0568834395001766,-1.4087644714739007,1,0,57,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1,0
1,0,-0.154520656345728,0.4623996945478539,1.6446791664671785,1,1,13,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.1234420583982389,0.6748337039311393,0.6813412766087008,0,1,27,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,0,-0.1638311223975074,0.5568148098293141,0.4559607746877382,1,0,56,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,1,1
1,0,-0.2032148309076166,0.0375316757812834,-1.4042017747142126,1,0,36,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
0,0,-0.1762887882414376,0.0139278969609184,0.9069016519922524,1,0,34,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
0,0,-0.1214750585281446,0.3207770216256638,0.6842582561504258,1,0,45,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1,1
0,0,-0.1652298778606855,-0.2457136700630969,-1.4043737053433742,1,1,28,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,1,0
1,0,-0.0592304404167179,-1.4731101687220785,-0.93447832110572,1,1,17,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.111989748043468,-2.1576197545126643,0.5475258341696343,1,1,14,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.2360418731840783,0.7928525980329644,-1.2898270561117116,1,1,27,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.0891725495503747,0.7220412615718693,0.4579354066259863,1,1,10,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.2300097402491226,-0.340128785344557,0.6681414045620087,1,0,38,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,0.7143250418290119,0.6748337039311393,0.9825967598806948,1,1,7,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
0,0,-0.1736224106397543,0.6040223674700441,-0.3351355889296203,1,1,34,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
0,0,-0.2081541861369644,0.7928525980329644,0.7630379099115308,1,0,46,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
0,0,-0.1522476787180635,0.7692488192125994,-1.1953486145573426,1,1,16,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
1,0,-0.2279553181625798,0.4151921369071239,1.4972268541375726,1,1,13,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
0,0,-0.1347632354283369,-1.874374408668284,-1.4096301570076224,1,0,31,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0
1,0,-0.2153665189939766,0.7456450403922343,-0.7804687690325723,1,1,24,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.2277804737296825,0.5568148098293141,0.836233155350967,1,0,58,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.1311789245539429,0.1319467910627435,0.5823853112192867,1,1,8,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.236828673132116,-2.6060915520996,-1.3243665477384434,1,1,26,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0
0,0,-0.0978273489787894,0.6276261462904091,-0.2122426311603886,1,1,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.2382711397035185,-0.269317448883462,0.1057276409577637,1,1,17,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1282065691946894,-0.1276947759612717,-1.401326821186968,1,0,40,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0
1,0,-0.2106457193057504,0.2263619063442036,-1.3633574342130232,1,1,15,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0,0
1,0,-0.1028541264245858,-0.0568834395001766,-0.9148325415218036,1,1,28,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.0441063969711044,-0.269317448883462,0.5093436209147549,1,0,30,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,1,1
1,0,-0.2016849421197655,0.0139278969609184,0.8966742362499567,1,1,19,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.0555587073258753,-1.6147328416442688,-0.0840398087755442,1,1,8,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0
0,0,-0.1086677038184199,0.6040223674700441,1.1766991600623855,0,1,34,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
1,0,-0.0618093958019526,0.7220412615718693,1.8813485269001955,1,1,7,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.1868231653234979,-1.5911290628239037,-0.2249172726963224,1,1,14,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,0
1,0,-0.0802117723643898,0.0847392334220134,1.0387839280597095,1,1,13,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1
0,0,-0.1172350810303859,0.6040223674700441,0.5897400530938004,0,0,32,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,1
1,0,-0.1155740589178619,0.6984374827515043,-1.3982617811712696,1,0,49,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
1,0,-0.1862112098083575,0.486003473368219,-1.39165406704072,1,0,55,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0
0,0,-0.0834463943729893,0.7220412615718693,0.0072690730275284,1,1,23,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,1,-0.1602905226313377,0.3679845792663938,-1.2102989394057515,1,1,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.1804413435227477,0.7220412615718693,0.4386145353176505,1,1,14,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
0,0,-0.2434290504739878,0.7220412615718693,-1.4074904296317914,1,0,52,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0
1,0,-0.109235948225336,0.4387959157274889,-0.0454724769702383,1,0,55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.1705189219558278,-4.069525838962232,-0.6043576912599576,1,1,19,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.1573618783803085,-0.4817514582667472,-0.2953470109835822,1,1,28,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
0,0,-0.1982754756782688,0.2499656851645687,-0.014728315404124,1,0,55,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,0
1,0,-0.0492643077415737,0.1319467910627435,-0.4390092947862043,1,0,40,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.15342787864012,0.6040223674700441,-0.5827066065789096,1,0,44,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.1051708151604746,0.6276261462904091,0.560542992646434,1,1,11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.1525536564756337,0.3207770216256638,-1.214205222991713,1,1,24,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.1468275012982483,-0.1749023336020018,0.038377715030993,1,1,19,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,1
0,0,-0.2319330290109926,0.6984374827515043,0.7665045448868285,1,1,22,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1
0,1,-0.1699506775489117,0.6512299251107743,-0.3855584753243779,1,1,23,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.1809658768214395,0.3207770216256638,-0.1019379756650481,1,1,16,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.1616018558780672,-0.1276947759612717,2.2602781048300797,1,1,20,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,1,-0.0465542190316661,-0.7413930252907626,0.3174843374817861,1,0,54,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1,1
1,0,-0.045155463568488,0.6748337039311393,-0.5031120313620352,0,1,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
1,1,-0.1463903902160051,-1.2134686016980631,1.0381138520764457,1,0,54,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.1393091906836658,0.3679845792663938,1.814238495370372,1,0,58,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1,1
1,0,-0.1292119246838487,0.4387959157274889,-0.1947691549830804,1,1,12,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.1940792092887344,0.2263619063442036,0.3679994326936812,1,1,15,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.1772941437305969,0.4151921369071239,-1.3845635687497737,1,1,33,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
0,0,-0.1949534314532208,-2.2284310909737592,1.4145848437834754,1,0,55,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
1,0,1.0952673500039307,0.7692488192125994,-1.0825957865659293,1,0,51,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
0,0,-0.0981333267363596,0.3679845792663938,-1.40225250114738,1,1,19,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,0
1,0,0.1042491043422259,-1.001034592314778,-0.1104973017174438,1,1,7,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,0
1,0,-0.0812608389617734,0.7456450403922343,-1.3134535300929553,1,1,30,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0
1,0,-0.1456473013761917,0.0847392334220134,1.0015444410892809,1,1,15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,1
0,0,-0.1319220133937563,0.6276261462904091,0.6119786613058085,1,1,34,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.1210816585541258,-1.7563555145664589,-0.5958082109128825,1,1,20,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0
0,1,-0.069458839741208,-1.3314874957998883,-0.2694753375082601,1,0,36,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,1,0
1,0,-0.0691091508754134,0.6040223674700441,0.7672442981692847,0,1,21,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,1,-0.1992371200592038,0.2971732428052988,-0.167357007306053,1,0,35,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0
1,0,-0.1785617658691021,0.4151921369071239,-0.1885852946797745,1,1,18,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.1322717022595508,0.2499656851645687,-0.1458500107355627,1,0,51,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
1,0,5.376420711709941,0.7456450403922343,0.7337512914138443,1,0,55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
1,0,-0.1526847898003067,0.7456450403922343,0.2509760300194427,1,0,56,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
0,0,-0.1096293481993549,0.6748337039311393,-1.3975165673091705,1,0,51,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0
1,0,-0.0277147313869857,-2.134015975692299,-0.137466013974069,0,1,16,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.1171476588139373,0.5568148098293141,0.6672657048099331,1,0,52,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,1,1
0,0,-0.0220759984260488,0.0847392334220134,0.3540641621957322,1,1,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1932486982324724,-0.0332796606798116,0.0483427048583963,1,0,48,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
