has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
0,0,-0.23787773972949966,-3.337808695530916,0.38377357800074535,1,0,54,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.02780215360343435,0.4151921369071239,-1.2468622914973344,1,1,23,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1,0,0.10267550444615053,0.13194679106274354,-0.4607660314589622,1,1,15,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.19648332024107187,-0.8830156982129528,-1.4074279964996292,1,0,46,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,-0.21457971904593892,0.48600347336821903,0.39007653347033355,1,1,18,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,-0.23918907297622916,0.6040223674700441,1.6346321922089322,1,1,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,1.692273666131646,-0.6941854676500325,-0.9962550097995512,1,1,29,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.17947969914181275,-3.361412474351281,1.2546354912946809,1,1,15,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.09782734897878945,-0.009675881859446627,0.2909240326554805,1,1,15,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.24631398361679274,0.509607252188584,-0.16421736335169226,1,0,43,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,0.005942821945738021,0.7692488192125994,-0.7107825708375074,0,0,42,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.1188086809264614,0.4151921369071239,-0.14681716194282815,0,1,18,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,1,-0.22410874063883993,-2.7477142250217903,2.6762334043206417,1,1,29,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.22537636277734513,0.22636190634420367,0.13468348162477448,0,1,34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.14652152354067807,0.7692488192125994,2.7890114145968177,0,0,59,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.14590956802553764,0.037531675781283434,-1.029466277910432,1,1,28,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.015737887733522984,-3.0781671285069003,-0.6184177371387968,1,1,19,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,0,-0.2206118519808946,-0.009675881859446627,-0.3466293138485389,1,1,18,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.15456436745395233,-1.992393302770109,-0.6211211406112586,1,1,32,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.07575323932550959,0.43879591572748894,0.3003098299333486,1,0,58,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.202296897634906,0.6040223674700441,1.1637520575657518,1,1,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.14940645668348296,0.5568148098293141,-1.0823814531347185,1,1,16,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1,-0.05214924088437866,0.509607252188584,-0.7282094692550296,1,1,31,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.05888075155092341,-2.582487773279235,-0.6623901718246437,1,1,25,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,1,-0.18065989906386928,0.48600347336821903,2.7334689507758174,1,1,24,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.0995757933077621,-3.337808695530916,3.151894575599424,1,0,41,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True
1,0,-0.07514128381036916,-2.3464499850755844,0.10684777927847287,1,1,10,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.126764102623287,0.3207770216256638,-0.6980369266189729,1,1,34,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.15071778993021245,0.43879591572748894,0.5133087893921533,1,0,55,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,1,-0.2203058742233244,0.20275812752383865,0.8104118464451697,1,0,30,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0,1,-0.17528343275227837,-1.4495063899017135,-1.4067889174474815,1,1,21,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,0,-0.14223783493469505,-0.269317448883462,-0.19034597186778557,1,1,26,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1,-0.1717428329861087,0.7456450403922343,-0.1254461118419573,1,1,29,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,1,-0.22043700754799736,-2.51167643681814,0.5673365293176715,1,1,12,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.24032556179006137,0.6748337039311393,-1.4067378011962237,1,0,53,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1,1,-0.2285235625694959,0.3915883580867589,0.48378966077651014,1,1,11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.033134908806800964,0.46239969454785396,-1.0025553145023223,1,1,15,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,-0.07317428394027492,0.509607252188584,-0.16206361531280358,1,1,19,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.05923044041671794,-3.337808695530916,0.3834212153545588,1,1,17,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.24447811707137143,-0.7649968041111276,0.565573769384304,1,1,9,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
0,0,-0.20303998647471935,-0.6233741311889374,0.0484708883680516,1,0,30,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.18415678772181462,0.4151921369071239,-0.21422142858934903,1,0,48,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1,0,-0.19582765361770713,-1.7327517357460938,-0.7636386718298702,1,1,31,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,-0.10901739268421448,0.3207770216256638,-1.4074277579306158,1,0,46,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,0,-0.2385771174610887,0.509607252188584,-0.32947752715853373,1,0,51,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.10652585951542844,-0.8830156982129528,0.16704498963028983,1,1,10,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0,0,-0.18669203199882498,-0.17490233360200183,0.5041943170320632,1,0,56,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,1,-0.19823176457004454,0.46239969454785396,-0.636227860701876,1,0,58,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.0797309501739224,0.48600347336821903,-0.10058759931222595,1,0,47,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.2451774948029605,0.7220412615718693,-1.27764034501061,1,1,19,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.24268596163417447,0.22636190634420367,0.1335523615558231,1,0,36,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.11181490361057074,0.013927896960918403,-0.22710264059652924,1,1,10,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.20915954162612369,0.7928525980329644,-1.2852701986126405,1,1,29,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,-0.24325420604109058,0.4151921369071239,-0.9159235214075245,1,1,24,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.11268912577505708,0.5568148098293141,-1.0541346925912805,0,1,30,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.2150168301281821,-0.8594119193925878,-0.13102540797047885,1,1,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.21414260796369577,0.6276261462904091,-0.3776400668202581,1,1,28,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.22354049623192382,0.6512299251107743,-0.34548209983819816,1,1,23,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.17161169966143577,0.8636639344940595,0.9024218560713636,1,1,22,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.03545159754268974,-0.10409099714090675,-0.1871792522237932,1,1,15,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,-0.23180189568631965,0.5804185886496791,0.7245767981193958,1,1,33,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.22196689633584843,0.22636190634420367,0.2498324134783538,1,1,13,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.2129624080416392,0.43879591572748894,0.20555987412071453,1,1,11,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,-0.20011134222369015,0.5568148098293141,-1.0126248202785135,1,0,43,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0,1,-0.14048939060572238,0.5568148098293141,-0.2792621579374572,1,1,30,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,-0.16282576690834816,-3.337808695530916,-0.3022874758726814,1,1,18,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,-0.03951673060755118,0.6748337039311393,-0.18985198253737137,0,1,17,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0,0,-0.21597847450911706,-0.08048721832054172,-1.4093030353417493,1,0,57,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1,0,-0.06076032920456902,0.509607252188584,-0.03415105189443085,1,1,19,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,1,-0.14901305670946413,0.46239969454785396,0.5403632728893601,1,1,9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,0.1588879896226216,-0.056883439500176686,0.9569250299595763,1,1,18,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.11443757010402973,0.3207770216256638,-0.2608806047848074,1,0,58,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,1,0.8856725860683328,0.3207770216256638,0.2119302348036516,1,1,13,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.18284545447508513,0.46239969454785396,-0.12459710909853962,1,1,16,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,-0.050619352096527584,0.15555056988310859,0.4710063378010756,1,1,28,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.19884372008518497,0.3915883580867589,-0.38988168666257095,1,1,33,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,-0.16321916688236698,0.5804185886496791,-1.3922543369732607,1,1,21,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,1,-0.08952223841616931,0.46239969454785396,-0.17926463052941197,1,1,8,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.19456003147920195,0.6748337039311393,1.6543366673437987,1,1,15,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,-0.24504636147828757,-1.2134686016980631,-0.3117984272124138,1,0,40,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,1,-0.16020310041488917,0.3207770216256638,2.6866812123897303,1,1,9,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,0.6768646220807726,0.4151921369071239,-0.2666719622586965,1,1,13,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.2449152281536146,0.13194679106274354,2.983510104417664,0,0,54,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.17454034391246498,-3.337808695530916,3.402481219184132,0,0,41,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,1,-0.12300494731599577,0.20275812752383865,0.12197722022752243,1,1,16,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.23949505073379937,0.48600347336821903,-1.1602490537702563,1,1,25,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.04397526364643147,0.15555056988310859,0.8865982928972094,1,1,14,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,1,-0.13445725767076672,0.5804185886496791,-0.6540071217655846,1,1,27,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.177031877081251,0.4151921369071239,-0.4356892093477944,1,1,18,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.18323885444910398,-3.0545633496865356,0.12994163846996756,1,1,16,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,-0.23070911798071173,-0.41094012180565215,-1.4033986510641843,1,0,50,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,-0.18826563189490036,-2.629695330919965,-0.5893712023785441,1,1,34,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0,-0.19490972034499648,-2.1576197545126643,-0.7820755124047051,1,0,30,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.14258752380048959,-2.9601482344050756,1.0478923415242176,0,1,22,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.24417213931380122,0.1791543487034736,-0.8024941798562913,1,1,15,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.0031490885649198197,-2.0868084180515694,-0.2156589015661617,1,1,24,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1,0.483311834863499,0.509607252188584,-0.2967975484539932,1,1,29,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.12973645798254052,0.48600347336821903,0.6579929438027651,1,1,31,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.1534715897483444,0.5568148098293141,-1.1947927108877008,1,0,38,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0,0,-0.23757176197192942,0.10834301224237852,0.39316581285516944,1,0,40,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.12947419133319463,0.13194679106274354,0.6149187403869393,1,1,17,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.2258571849678126,0.7220412615718693,0.8893643680708466,1,1,27,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.22201060744407275,0.8164563768533294,-1.1619220663128162,1,0,34,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.019628176365487155,-1.071845928775873,-0.9128370821299927,1,0,42,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0,0,-0.044062685862880105,0.6040223674700441,-0.22956747505545258,1,1,17,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0,-0.19670187578219347,0.5568148098293141,-0.6099475904557476,1,1,17,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.12462225832029548,0.10834301224237852,-0.8593317326079289,1,1,27,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.12479710275319275,0.3443808004460288,-0.5112589738338859,1,1,15,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,0.6328475360988859,0.48600347336821903,0.38997466828836225,1,1,30,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,3.7490124414104122,0.6748337039311393,0.5603072637401997,1,1,13,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.14193185717712484,0.7928525980329644,-0.071576660563517,1,1,18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.05573355175877262,-0.269317448883462,-0.11318707267484626,1,1,10,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,3.694198711697119,0.6984374827515043,0.3689989611242126,1,1,32,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.1257150360259034,-0.292921227703827,1.0446224313148456,1,0,52,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.12243670290907967,0.13194679106274354,2.4042179617865482,1,1,25,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.12768203589599764,-1.7799592933868238,0.9159091469772237,1,1,10,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.21916938540949216,0.36798457926639383,0.287301381118948,1,0,38,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.15255365647563376,0.48600347336821903,2.4438813856707227,1,1,30,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,-0.1325339689088968,0.3207770216256638,-1.3921091298604253,1,1,25,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,0,-0.16575441115937736,0.6040223674700441,0.29651109174396645,1,1,13,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.24395358377267964,-0.5289590159074773,-1.1179151716583473,1,1,23,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.12903708025095145,-2.865733119123615,-1.409228302651556,1,1,27,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,0,-0.17209252185190324,0.6040223674700441,-0.19834598612177448,1,1,31,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.10412174856309103,0.48600347336821903,0.06879280283081407,1,1,19,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
0,0,-0.18406936550536598,0.6748337039311393,-1.409576293425899,1,0,47,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,-0.21855742989435173,-2.9601482344050756,0.7759140097255637,1,1,18,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1,1,-0.21283127471696628,0.6512299251107743,-0.3350339130881361,1,1,27,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,0.0132862881274232,0.6984374827515043,-0.6759893629582824,1,0,56,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.1563565228911493,0.4151921369071239,-0.1160792486127825,1,1,9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.060323218122325856,0.6512299251107743,0.2962153419033734,1,0,38,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.16820223321993907,0.061135454601648466,-0.0496277432965199,1,1,23,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,2.6491535362701595,0.5568148098293141,-0.43682222282161515,1,1,25,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1,0,-0.19434147593808038,0.2971732428052988,-1.2435132369644233,1,0,30,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.04384413032175852,-0.269317448883462,-0.8597164724773814,1,1,17,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
1,0,-0.08488886094439176,0.8164563768533294,-0.5232408185281235,1,1,26,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.1421504127182464,0.6984374827515043,0.5368455159825896,1,1,28,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.21357436355677964,-0.292921227703827,0.815000323805559,1,1,19,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.06399495121316845,0.6040223674700441,0.5687855520641871,0,1,34,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.04515546356848801,-1.6619403992849988,0.5806306929268576,1,0,53,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.16820223321993907,0.36798457926639383,-0.49024558791283585,1,1,29,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.15181056763582038,0.8164563768533294,1.344227054881251,1,1,13,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.12457854721207118,-0.269317448883462,-0.9967332838695495,1,0,33,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.10211103758477247,0.46239969454785396,0.6470984815249967,1,0,54,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.2089846971932264,-0.9538270346740478,1.1352517701103075,0,1,18,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.22463327393753174,0.3207770216256638,1.1304167714359288,0,0,47,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1,1,-0.1223055695844067,0.43879591572748894,-0.32566420975165744,1,1,30,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.12558390270123046,-0.8830156982129528,0.6358283677211487,0,1,16,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.19788207570425,-1.9687895239497442,0.010508499418504133,1,0,57,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.14665265686535103,0.7928525980329644,-0.41959110246758397,1,0,31,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.17969825468293432,0.7220412615718693,0.05630447233402441,1,1,18,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,-0.1558319895924575,0.8636639344940595,-0.16209069100243548,1,0,34,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.21912567430126786,0.2499656851645687,-0.10703369618993713,1,1,9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.08034290568906283,0.43879591572748894,-0.8385127993669615,1,0,59,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,1,-0.22603202940070988,0.5568148098293141,-0.18262144802228739,1,1,22,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0,0,-0.2467073835908116,0.5332110310089491,0.8422820158870881,1,0,53,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.2295289180586552,-2.2048273121533946,-1.3950608988232196,0,0,47,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,0,-0.12558390270123046,-3.8334880507585813,2.351554230728912,1,1,9,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.14437967923768658,0.6984374827515043,2.680698242343063,1,1,28,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.06583081775858975,0.7928525980329644,-1.0907592016601433,1,1,21,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.15994083376554324,0.6984374827515043,0.3917796511503162,1,0,31,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,0.034180197858646504,0.6040223674700441,0.24885049371310747,1,1,15,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.20028618665658743,0.43879591572748894,1.008891798684804,1,1,15,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.20990263046593707,0.6748337039311393,3.7059349455094437,1,1,16,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.22515780723622353,0.4151921369071239,0.5645956364287966,1,1,27,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,0,-0.2182077410285572,-3.337808695530916,0.32693981205884654,1,1,15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.09284428264121736,0.013927896960918403,0.012748776059922093,1,1,14,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.17099974414629535,0.6748337039311393,1.4079011245946602,1,0,49,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.2449152281536146,0.6040223674700441,-1.4079312597270934,1,0,50,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
0,0,-0.16807109989526614,-2.2048273121533946,-0.5644361962920909,1,1,32,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.21685269667360338,-0.03327966067981166,-0.7802523528560054,1,1,18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.1460407013502106,0.27356946398493376,0.2918694097067482,1,0,45,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.05494675181073492,0.6512299251107743,-0.9518548549537175,1,0,33,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0,-0.23241385120146008,-1.2134686016980631,0.802309020306775,1,1,34,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.1320531467184293,0.08473923342201349,0.2100853010989543,1,1,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1,0,-0.14398627926366772,-2.629695330919965,-0.5520732091976525,1,0,30,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.2192568076259408,0.48600347336821903,-0.4200218520753617,1,0,42,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,2.3651624661367747,-1.6147328416442688,1.7760100830366803,1,1,11,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.23591073985940542,-2.9601482344050756,0.3487953844657847,1,1,17,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,-0.12287381399132283,0.15555056988310859,0.8680289139815197,1,0,50,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.08991563839018815,0.5804185886496791,2.0962291521181626,1,1,32,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.2075859417300483,0.509607252188584,-1.0887762387404702,1,1,29,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True
0,1,-0.2372220731061349,0.4151921369071239,0.2506672156852513,1,1,21,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.17314158844928684,0.3207770216256638,-1.1444476434330735,0,1,25,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,1,-0.18205865452704742,-0.4581476794463822,1.3199829522316242,1,0,35,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.24819356127043835,0.48600347336821903,0.39036205892463194,1,0,30,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.11028501482271966,0.7928525980329644,-1.3524491500797087,1,1,23,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1,0,-0.2020783420937844,0.509607252188584,-0.16248698064159087,1,0,31,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,-0.18004794354872886,0.36798457926639383,-0.2439728779824617,1,1,29,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.19324869823247245,0.5568148098293141,-0.9890110321098946,1,0,38,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.2285235625694959,-0.7886005829314926,0.8410906855432914,1,1,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,-0.22476440726220467,-0.10409099714090675,1.1865191150767962,1,0,54,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.14013970173992787,-0.7886005829314926,-1.30982179021305,1,1,24,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.09629746019093836,0.3207770216256638,0.7759299143264662,0,1,23,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,1,-0.20933438605902094,-0.7649968041111276,0.14418875274989892,1,0,51,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,-0.17974196579115864,-0.19850611242236688,-0.9829074521730493,1,1,34,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0.4101394396959931,-0.24571367006309694,0.07294125289956564,1,0,52,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,-0.2432979171493149,0.22636190634420367,-0.5057542778572168,1,1,34,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.2087224305438805,0.4151921369071239,-0.901998853976844,1,0,43,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.07610292819130413,0.22636190634420367,-1.1281094528154292,1,1,18,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,1,-0.13222799115132658,0.6512299251107743,0.39647018303316384,1,1,19,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.11706023659748872,0.8164563768533294,0.7356486724334225,1,1,13,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
